followers_count,following_count,tweet_count,days_antiquity,description_length,username_digits,class
67.0,215.0,698.0,4647.0,,0.0,0
387.0,199.0,20560.0,4647.0,107.0,2.0,0
324.0,966.0,5501.0,4646.0,128.0,0.0,0
24.0,255.0,2842.0,3494.0,,0.0,0
14.0,223.0,40.0,3493.0,,8.0,0
2925.0,237.0,27198.0,4645.0,6.0,2.0,0
269.0,1717.0,23494.0,4645.0,4.0,0.0,0
224.0,723.0,8631.0,4645.0,45.0,0.0,0
840.0,2387.0,56300.0,3492.0,,4.0,0
370.0,355.0,10125.0,3476.0,43.0,0.0,0
66.0,423.0,73.0,3476.0,101.0,1.0,0
220.0,216.0,15963.0,3491.0,,0.0,0
384.0,424.0,19322.0,4644.0,47.0,0.0,0
27.0,331.0,3312.0,4643.0,,0.0,0
4.0,102.0,996.0,3472.0,28.0,0.0,0
23.0,14.0,2907.0,3472.0,160.0,1.0,0
30.0,219.0,1690.0,3487.0,,0.0,0
311.0,125.0,37603.0,3471.0,160.0,4.0,0
115.0,111.0,2558.0,3471.0,131.0,0.0,0
216.0,421.0,11170.0,4642.0,38.0,0.0,0
116.0,511.0,934.0,4642.0,,2.0,0
33.0,283.0,3823.0,3469.0,23.0,4.0,0
6406.0,7042.0,76028.0,4641.0,12.0,0.0,0
313.0,124.0,3054.0,4640.0,,3.0,0
52.0,285.0,30576.0,3464.0,,0.0,0
5.0,133.0,316.0,3462.0,,4.0,0
801.0,861.0,49356.0,3461.0,1.0,0.0,0
170.0,411.0,16677.0,4638.0,69.0,0.0,0
96.0,129.0,518.0,3459.0,5.0,2.0,0
44.0,127.0,6458.0,3458.0,64.0,0.0,0
19.0,47.0,256.0,3457.0,,10.0,0
208.0,288.0,6026.0,4637.0,7.0,0.0,0
26.0,169.0,437.0,4637.0,14.0,2.0,0
578.0,426.0,35063.0,3454.0,15.0,0.0,0
168.0,460.0,5340.0,4636.0,85.0,0.0,0
63.0,258.0,7991.0,3451.0,,0.0,0
5385.0,3353.0,544686.0,4635.0,28.0,1.0,0
39.0,258.0,2278.0,4635.0,,0.0,0
,,,4635.0,19.0,0.0,0
,,,,,,0
,,,,,,0
,,,,3.0,0.0,0
496.0,947.0,33675.0,3448.0,86.0,0.0,0
428.0,689.0,19309.0,4634.0,37.0,4.0,0
163.0,805.0,3896.0,3471.0,,0.0,0
25.0,105.0,243.0,5326.0,71.0,1.0,0
77.0,329.0,7519.0,4633.0,9.0,4.0,0
165.0,259.0,11776.0,3445.0,,0.0,0
121.0,342.0,21180.0,4633.0,,1.0,0
22.0,43.0,321.0,3444.0,50.0,2.0,0
178.0,3126.0,720.0,4632.0,10.0,2.0,0
17.0,33.0,283.0,3467.0,,3.0,0
101.0,201.0,20391.0,4632.0,2.0,2.0,0
596.0,904.0,4796.0,4632.0,133.0,0.0,0
88.0,287.0,19537.0,3466.0,3.0,0.0,0
41.0,95.0,1468.0,4632.0,61.0,0.0,0
432.0,1129.0,17942.0,4631.0,123.0,2.0,0
30.0,129.0,2166.0,4631.0,,4.0,0
913.0,2606.0,3538.0,3439.0,138.0,0.0,0
8.0,70.0,297.0,4631.0,,0.0,0
377.0,2134.0,44875.0,3463.0,,0.0,0
314.0,1364.0,6330.0,4630.0,85.0,0.0,0
180.0,886.0,2865.0,4630.0,,0.0,0
328.0,444.0,2691.0,4630.0,,0.0,0
439.0,1195.0,28240.0,4629.0,,0.0,0
1507.0,961.0,96875.0,4629.0,63.0,0.0,0
1442.0,2308.0,30810.0,3459.0,94.0,4.0,0
266.0,675.0,12647.0,5324.0,,0.0,0
66.0,682.0,339.0,4628.0,24.0,2.0,0
15.0,246.0,88.0,4628.0,,0.0,0
36.0,260.0,2363.0,4627.0,122.0,4.0,0
187.0,1595.0,4267.0,4627.0,6.0,0.0,0
5919.0,6571.0,21325.0,3432.0,117.0,4.0,0
208.0,1497.0,5244.0,4627.0,,0.0,0
10.0,8.0,660.0,3454.0,,0.0,0
4000.0,5000.0,26042.0,4626.0,124.0,0.0,0
105.0,247.0,5920.0,4626.0,,0.0,0
347.0,1325.0,6176.0,4625.0,39.0,0.0,0
82.0,398.0,37803.0,3452.0,56.0,0.0,0
3.0,16.0,557.0,4625.0,,0.0,0
208.0,629.0,7852.0,4625.0,113.0,0.0,0
213.0,1980.0,4326.0,4625.0,81.0,1.0,0
475.0,600.0,12707.0,4625.0,157.0,0.0,0
63.0,443.0,6131.0,4624.0,,3.0,0
15.0,20.0,2382.0,4624.0,112.0,1.0,0
91.0,467.0,13697.0,4624.0,11.0,0.0,0
431.0,848.0,19432.0,4624.0,97.0,0.0,0
18.0,67.0,2326.0,4623.0,23.0,4.0,0
720.0,538.0,58740.0,3446.0,110.0,4.0,0
3.0,41.0,9.0,4622.0,39.0,1.0,0
6.0,30.0,14.0,3444.0,,0.0,0
4.0,101.0,625.0,3423.0,,2.0,0
17.0,100.0,2165.0,4622.0,,2.0,0
181.0,115.0,21734.0,3420.0,122.0,0.0,0
66.0,216.0,1278.0,3441.0,23.0,8.0,0
14.0,34.0,4784.0,3419.0,,0.0,0
557.0,101.0,13378.0,3419.0,102.0,2.0,0
12.0,59.0,62.0,3440.0,22.0,0.0,0
142.0,334.0,1896.0,4620.0,61.0,0.0,0
1329.0,270.0,18207.0,4620.0,25.0,0.0,0
196.0,599.0,3645.0,4620.0,144.0,0.0,0
48.0,224.0,497.0,4619.0,,4.0,0
988.0,1175.0,52897.0,4619.0,58.0,0.0,0
330.0,659.0,8559.0,4619.0,25.0,4.0,0
407.0,776.0,5918.0,3415.0,1.0,0.0,0
76.0,125.0,15022.0,3434.0,,2.0,0
101.0,363.0,2864.0,3415.0,,0.0,0
191.0,391.0,3819.0,4618.0,,0.0,0
11.0,17.0,68.0,3413.0,,2.0,0
589.0,895.0,2176.0,4618.0,7.0,0.0,0
6.0,33.0,54.0,3410.0,10.0,0.0,0
55.0,83.0,1283.0,4617.0,,1.0,0
45.0,279.0,2009.0,3428.0,63.0,0.0,0
303.0,194.0,47571.0,4617.0,55.0,0.0,0
481.0,286.0,10821.0,3427.0,80.0,0.0,0
79.0,861.0,11724.0,4617.0,22.0,2.0,0
230.0,346.0,13206.0,3409.0,17.0,0.0,0
334.0,1647.0,28795.0,4616.0,97.0,0.0,0
420.0,1181.0,27006.0,4616.0,,0.0,0
320.0,603.0,15249.0,4615.0,,0.0,0
151.0,808.0,1618.0,3423.0,,0.0,0
13.0,93.0,949.0,4614.0,91.0,2.0,0
1349.0,3142.0,3901.0,3402.0,149.0,1.0,0
0.0,21.0,76.0,4613.0,,0.0,0
518.0,468.0,100745.0,3419.0,42.0,8.0,0
42.0,68.0,705.0,4613.0,,0.0,0
418.0,834.0,7869.0,4613.0,,2.0,0
193.0,364.0,10138.0,4613.0,55.0,0.0,0
16.0,110.0,777.0,3419.0,,4.0,0
228.0,385.0,1132.0,4613.0,115.0,0.0,0
45.0,395.0,1227.0,3399.0,57.0,2.0,0
137.0,145.0,34134.0,4612.0,,0.0,0
43.0,441.0,1224.0,4612.0,,0.0,0
398.0,1114.0,9900.0,4612.0,117.0,0.0,0
26.0,56.0,5365.0,4610.0,,0.0,0
312.0,1445.0,4375.0,3393.0,17.0,0.0,0
784.0,693.0,4165.0,3392.0,35.0,0.0,0
594.0,752.0,9874.0,4609.0,18.0,0.0,0
261.0,838.0,6247.0,4609.0,,2.0,0
343.0,72.0,4269.0,4608.0,83.0,0.0,0
38.0,132.0,314.0,3388.0,26.0,0.0,0
314.0,745.0,19435.0,4608.0,38.0,0.0,0
275.0,580.0,14188.0,4607.0,13.0,0.0,0
336.0,1019.0,46858.0,4606.0,,0.0,0
181.0,158.0,1216.0,4606.0,21.0,1.0,0
389.0,798.0,1187.0,4606.0,103.0,0.0,0
48.0,154.0,2875.0,3407.0,,0.0,0
122.0,361.0,2042.0,4605.0,39.0,0.0,0
37.0,189.0,14668.0,4605.0,23.0,4.0,0
214.0,1511.0,17363.0,4605.0,109.0,0.0,0
232.0,530.0,8606.0,4605.0,47.0,0.0,0
104.0,326.0,26857.0,4604.0,,2.0,0
8.0,84.0,444.0,4604.0,,2.0,0
582.0,2405.0,1895.0,4604.0,153.0,0.0,0
91.0,341.0,3521.0,3403.0,63.0,0.0,0
72.0,296.0,11252.0,3403.0,,4.0,0
157.0,375.0,2418.0,4603.0,39.0,0.0,0
59.0,161.0,3319.0,4602.0,113.0,2.0,0
5.0,26.0,138.0,3399.0,66.0,1.0,0
21.0,272.0,1310.0,4602.0,73.0,4.0,0
775.0,977.0,30513.0,4602.0,57.0,2.0,0
93.0,356.0,2341.0,4601.0,157.0,2.0,0
658.0,457.0,9597.0,4601.0,157.0,2.0,0
2020.0,1416.0,26537.0,4601.0,90.0,0.0,0
34.0,119.0,806.0,4601.0,,0.0,0
9.0,155.0,835.0,3377.0,,3.0,0
40.0,594.0,873.0,4598.0,26.0,4.0,0
18.0,242.0,164.0,4598.0,,0.0,0
36.0,44.0,5199.0,4598.0,,0.0,0
33.0,18.0,741.0,3374.0,,0.0,0
7.0,116.0,616.0,4597.0,75.0,0.0,0
4609.0,760.0,72943.0,4597.0,102.0,0.0,0
82.0,297.0,9881.0,4597.0,132.0,1.0,0
52.0,507.0,2257.0,4597.0,145.0,0.0,0
611.0,680.0,83376.0,3372.0,,0.0,0
28.0,529.0,210.0,3372.0,,2.0,0
7885.0,8669.0,952558.0,4596.0,,0.0,0
77.0,596.0,2871.0,4596.0,,0.0,0
215.0,550.0,3059.0,4596.0,144.0,0.0,0
59.0,236.0,3386.0,3370.0,21.0,0.0,0
28.0,345.0,1459.0,4595.0,40.0,0.0,0
37.0,466.0,4033.0,4594.0,122.0,0.0,0
118.0,167.0,297.0,4593.0,,1.0,0
49.0,305.0,1837.0,4593.0,,1.0,0
586.0,1958.0,15426.0,4593.0,118.0,2.0,0
29.0,53.0,1442.0,3365.0,155.0,0.0,0
102.0,493.0,5236.0,3365.0,,0.0,0
70.0,205.0,4523.0,3364.0,7.0,0.0,0
14.0,108.0,785.0,3384.0,,2.0,0
1362.0,314.0,51688.0,4591.0,26.0,0.0,0
792.0,4645.0,4994.0,4591.0,,0.0,0
88.0,190.0,170.0,4591.0,91.0,0.0,0
115.0,720.0,11696.0,4591.0,18.0,0.0,0
707.0,937.0,16866.0,4590.0,38.0,3.0,0
139.0,2002.0,7506.0,4590.0,21.0,0.0,0
167.0,21.0,68793.0,3381.0,,1.0,0
102.0,199.0,1537.0,4589.0,106.0,0.0,0
30.0,77.0,5830.0,3358.0,,2.0,0
1064.0,810.0,2847.0,3378.0,,0.0,0
53.0,73.0,1933.0,4588.0,28.0,0.0,0
109.0,348.0,2670.0,3377.0,,0.0,0
745.0,708.0,22050.0,4588.0,124.0,0.0,0
10.0,24.0,2.0,3373.0,,4.0,0
70.0,471.0,18590.0,4587.0,,0.0,0
17.0,97.0,79.0,3352.0,,3.0,0
10.0,240.0,491.0,3368.0,65.0,2.0,0
178.0,420.0,20224.0,3351.0,,3.0,0
283.0,1464.0,8616.0,3365.0,64.0,11.0,0
17.0,56.0,1668.0,3350.0,25.0,0.0,0
17.0,116.0,862.0,4585.0,,0.0,0
76.0,386.0,2343.0,3361.0,135.0,0.0,0
66.0,304.0,1430.0,4585.0,,0.0,0
1065.0,374.0,19916.0,3361.0,95.0,0.0,0
144.0,663.0,9043.0,4585.0,68.0,0.0,0
15.0,96.0,1854.0,4585.0,22.0,0.0,0
735.0,915.0,9130.0,3358.0,154.0,0.0,0
159.0,349.0,1510.0,4584.0,65.0,0.0,0
26.0,73.0,2157.0,4584.0,70.0,4.0,0
156.0,426.0,17256.0,3356.0,147.0,4.0,0
11.0,32.0,582.0,4584.0,,0.0,0
11.0,321.0,340.0,3354.0,6.0,2.0,0
123.0,316.0,2017.0,4583.0,152.0,2.0,0
82.0,247.0,8714.0,4583.0,,0.0,0
101.0,231.0,11533.0,3349.0,,2.0,0
6937.0,1505.0,10711.0,3347.0,130.0,0.0,0
207.0,661.0,62485.0,3347.0,,0.0,0
81.0,1161.0,770.0,4583.0,124.0,2.0,0
3142.0,4112.0,259399.0,3347.0,98.0,0.0,0
128.0,167.0,8039.0,3345.0,32.0,0.0,0
62.0,243.0,673.0,3347.0,,0.0,0
62.0,793.0,694.0,3346.0,6.0,4.0,0
393.0,973.0,942.0,4582.0,29.0,0.0,0
325.0,87.0,66721.0,3344.0,,1.0,0
716.0,356.0,210635.0,3345.0,20.0,0.0,0
0.0,13.0,3193.0,3340.0,,4.0,0
191.0,450.0,2749.0,4581.0,123.0,0.0,0
15.0,27.0,4351.0,3333.0,9.0,4.0,0
324.0,879.0,968.0,4580.0,23.0,2.0,0
80.0,102.0,2101.0,4580.0,144.0,0.0,0
20.0,176.0,1795.0,4580.0,,2.0,0
6.0,171.0,56.0,3329.0,,4.0,0
22.0,425.0,658.0,3328.0,37.0,0.0,0
3186.0,2311.0,76786.0,4579.0,152.0,0.0,0
100086.0,169.0,47668.0,4579.0,121.0,0.0,0
98.0,1558.0,10812.0,3340.0,,5.0,0
36.0,107.0,605.0,3325.0,135.0,2.0,0
1078.0,683.0,3546.0,4578.0,89.0,0.0,0
169.0,1138.0,3366.0,3323.0,,9.0,0
4073.0,4865.0,61924.0,3323.0,158.0,0.0,0
262.0,622.0,19244.0,3322.0,78.0,0.0,0
50.0,34.0,11.0,4578.0,,0.0,0
352.0,443.0,20997.0,4578.0,30.0,0.0,0
485.0,1647.0,52336.0,3320.0,,4.0,0
149.0,783.0,7632.0,4578.0,21.0,0.0,0
0.0,21.0,54.0,3318.0,,0.0,0
733.0,2252.0,30455.0,3337.0,57.0,1.0,0
211.0,720.0,10801.0,4577.0,93.0,0.0,0
284.0,368.0,20341.0,4577.0,,0.0,0
39.0,76.0,506.0,3314.0,68.0,2.0,0
115.0,317.0,6318.0,3312.0,155.0,0.0,0
35.0,53.0,2578.0,3333.0,139.0,0.0,0
318.0,348.0,871.0,4575.0,34.0,2.0,0
2000.0,59.0,16721.0,3333.0,158.0,0.0,0
145.0,421.0,1539.0,3309.0,49.0,4.0,0
9.0,172.0,180.0,3309.0,15.0,0.0,0
41.0,139.0,2555.0,3309.0,,2.0,0
0.0,17.0,700.0,3309.0,,4.0,0
747.0,527.0,2735.0,4574.0,120.0,0.0,0
2.0,36.0,119.0,3306.0,,3.0,0
335.0,1096.0,6799.0,4574.0,113.0,0.0,0
65.0,467.0,284.0,4574.0,86.0,0.0,0
135.0,1391.0,8833.0,4574.0,,4.0,0
221.0,115.0,5748.0,4574.0,23.0,2.0,0
63.0,54.0,1335.0,3329.0,,0.0,0
165.0,306.0,5427.0,4574.0,80.0,2.0,0
7.0,19.0,2342.0,3304.0,2.0,4.0,0
224.0,470.0,15535.0,3304.0,,1.0,0
1008.0,1022.0,29906.0,5311.0,49.0,0.0,0
369.0,557.0,974.0,4572.0,148.0,0.0,0
20.0,99.0,470.0,3325.0,,4.0,0
303.0,620.0,49616.0,3302.0,21.0,4.0,0
332.0,742.0,31947.0,4572.0,26.0,2.0,0
43.0,212.0,93.0,4572.0,,0.0,0
373.0,883.0,26077.0,4572.0,97.0,0.0,0
240.0,478.0,7103.0,3320.0,17.0,1.0,0
80.0,366.0,3595.0,4570.0,95.0,2.0,0
36.0,501.0,3675.0,3297.0,11.0,4.0,0
25.0,165.0,547.0,4569.0,,0.0,0
45.0,1098.0,1192.0,3317.0,13.0,0.0,0
2.0,65.0,47.0,3315.0,,4.0,0
9.0,0.0,20.0,3294.0,43.0,0.0,0
724.0,540.0,4396.0,4568.0,2.0,0.0,0
374.0,1171.0,16804.0,4567.0,,0.0,0
1802.0,1122.0,137386.0,4567.0,16.0,3.0,0
1025.0,2722.0,12333.0,4567.0,,0.0,0
312.0,46.0,37614.0,3290.0,68.0,2.0,0
1077.0,971.0,24261.0,4566.0,1.0,0.0,0
783.0,595.0,109395.0,3309.0,153.0,0.0,0
10.0,150.0,465.0,3289.0,,1.0,0
259.0,1051.0,6197.0,3308.0,76.0,1.0,0
86.0,244.0,2260.0,3288.0,,0.0,0
3524.0,2371.0,2822.0,3287.0,35.0,2.0,0
46.0,251.0,1833.0,3282.0,,0.0,0
164.0,366.0,1269.0,4564.0,,0.0,0
760.0,693.0,21042.0,4564.0,44.0,0.0,0
46.0,32.0,24815.0,3280.0,,0.0,0
162.0,504.0,23943.0,4563.0,24.0,0.0,0
747.0,4415.0,13150.0,4563.0,142.0,0.0,0
238.0,181.0,16154.0,4563.0,139.0,0.0,0
353.0,1708.0,20550.0,4562.0,86.0,0.0,0
132.0,695.0,283.0,4562.0,,1.0,0
232.0,1361.0,2066.0,3275.0,,6.0,0
343.0,456.0,5321.0,3275.0,63.0,0.0,0
2206.0,3932.0,6942.0,4562.0,150.0,0.0,0
65.0,364.0,3737.0,3274.0,20.0,0.0,0
304.0,425.0,14914.0,5309.0,,0.0,0
8.0,41.0,3619.0,4561.0,2.0,2.0,0
192.0,550.0,29227.0,4561.0,22.0,0.0,0
63.0,322.0,6755.0,4560.0,,0.0,0
25.0,299.0,3288.0,3269.0,11.0,4.0,0
40.0,267.0,1627.0,3268.0,25.0,0.0,0
324.0,840.0,61110.0,3268.0,159.0,1.0,0
7.0,18.0,188.0,3267.0,,4.0,0
29.0,120.0,1869.0,3267.0,,2.0,0
87.0,449.0,7088.0,3267.0,8.0,0.0,0
675.0,2358.0,12482.0,4559.0,68.0,0.0,0
452.0,578.0,6562.0,3284.0,23.0,3.0,0
29.0,588.0,2711.0,3264.0,54.0,3.0,0
61.0,1083.0,3761.0,3261.0,,2.0,0
14.0,290.0,1260.0,3261.0,,2.0,0
51.0,188.0,1319.0,4557.0,,0.0,0
124.0,390.0,13129.0,4557.0,159.0,0.0,0
264.0,104.0,82328.0,3279.0,11.0,2.0,0
460.0,176.0,1404.0,3279.0,,1.0,0
19.0,15.0,1008.0,4557.0,,0.0,0
142.0,563.0,9390.0,3259.0,59.0,3.0,0
73.0,157.0,205.0,3257.0,30.0,0.0,0
41.0,258.0,4609.0,3257.0,,4.0,0
147.0,821.0,20388.0,3254.0,,3.0,0
50.0,175.0,3304.0,3253.0,117.0,0.0,0
801.0,896.0,16021.0,5307.0,76.0,0.0,0
111.0,592.0,3287.0,5307.0,103.0,0.0,0
60.0,351.0,4249.0,4554.0,,0.0,0
46.0,447.0,6483.0,3248.0,20.0,8.0,0
3.0,15.0,33.0,3247.0,,1.0,0
382.0,665.0,36790.0,4553.0,,2.0,0
33.0,350.0,1155.0,3244.0,,2.0,0
1328.0,1804.0,61356.0,3259.0,139.0,0.0,0
101.0,226.0,2081.0,4552.0,,0.0,0
1767.0,40.0,1691.0,3234.0,94.0,2.0,0
5.0,24.0,2224.0,3233.0,,0.0,0
88.0,290.0,4101.0,3233.0,125.0,2.0,0
350.0,1045.0,10018.0,3232.0,59.0,1.0,0
13.0,113.0,1771.0,3231.0,,4.0,0
29.0,165.0,1818.0,4550.0,83.0,2.0,0
76.0,213.0,3920.0,3229.0,137.0,4.0,0
397.0,8.0,5713.0,3227.0,9.0,0.0,0
1090.0,3426.0,10785.0,4549.0,139.0,4.0,0
137.0,463.0,5162.0,4548.0,11.0,4.0,0
330.0,27.0,7945.0,4548.0,50.0,0.0,0
22.0,395.0,3545.0,4547.0,,0.0,0
583.0,730.0,4557.0,4546.0,155.0,0.0,0
1285.0,2209.0,139726.0,3218.0,136.0,0.0,0
19.0,194.0,942.0,3218.0,,2.0,0
51.0,82.0,3134.0,3216.0,84.0,3.0,0
10.0,26.0,675.0,3215.0,,12.0,0
318.0,399.0,9062.0,3215.0,,4.0,0
3175.0,3092.0,59831.0,4545.0,43.0,0.0,0
7.0,136.0,2986.0,4545.0,43.0,0.0,0
601.0,3492.0,12458.0,4545.0,155.0,0.0,0
7.0,66.0,419.0,3213.0,117.0,4.0,0
98.0,346.0,1900.0,3213.0,,2.0,0
631.0,271.0,16314.0,4544.0,67.0,0.0,0
11.0,47.0,395.0,3213.0,,0.0,0
188.0,45.0,9555.0,3213.0,,0.0,0
103.0,879.0,903.0,3213.0,78.0,0.0,0
620.0,418.0,102095.0,4544.0,116.0,0.0,0
36.0,162.0,3325.0,3213.0,,11.0,0
121.0,513.0,12269.0,3213.0,53.0,0.0,0
120.0,218.0,11702.0,3212.0,57.0,0.0,0
264.0,210.0,111239.0,3212.0,8.0,8.0,0
37.0,170.0,2012.0,3211.0,84.0,0.0,0
32.0,140.0,2610.0,3210.0,,2.0,0
263.0,168.0,4778.0,4543.0,51.0,0.0,0
9.0,72.0,524.0,3208.0,,3.0,0
270.0,562.0,10180.0,4542.0,73.0,2.0,0
63.0,172.0,1458.0,3207.0,,4.0,0
60.0,23.0,977.0,3205.0,,0.0,0
33122.0,207.0,13860.0,4542.0,40.0,1.0,0
142.0,67.0,4986.0,3204.0,25.0,0.0,0
80.0,199.0,7853.0,3201.0,107.0,4.0,0
22.0,43.0,5767.0,4540.0,,3.0,0
96.0,25.0,5396.0,3200.0,98.0,0.0,0
17.0,54.0,33.0,3199.0,,1.0,0
173.0,412.0,4895.0,4539.0,104.0,0.0,0
51.0,238.0,162.0,4539.0,11.0,2.0,0
89.0,479.0,310.0,4539.0,86.0,0.0,0
50.0,155.0,1022.0,4539.0,107.0,2.0,0
161.0,1239.0,9641.0,3196.0,60.0,0.0,0
519.0,777.0,44776.0,3196.0,99.0,0.0,0
142.0,2033.0,3473.0,3195.0,23.0,4.0,0
37.0,251.0,556.0,4538.0,,0.0,0
30.0,150.0,5222.0,4538.0,32.0,0.0,0
14.0,49.0,3260.0,3192.0,47.0,0.0,0
1231.0,1367.0,47987.0,3192.0,132.0,0.0,0
24.0,140.0,2403.0,3192.0,,0.0,0
584.0,237.0,220033.0,3191.0,,0.0,0
19.0,77.0,3246.0,3191.0,,0.0,0
242.0,1072.0,4209.0,4536.0,,0.0,0
84.0,469.0,324.0,4536.0,138.0,2.0,0
243.0,886.0,4710.0,4536.0,79.0,0.0,0
30.0,287.0,6075.0,3187.0,,8.0,0
2039.0,1165.0,24407.0,4536.0,12.0,0.0,0
26.0,153.0,469.0,3185.0,44.0,4.0,0
40.0,378.0,5842.0,3185.0,,0.0,0
35.0,201.0,168.0,4535.0,98.0,0.0,0
703.0,583.0,59972.0,4535.0,57.0,0.0,0
1256.0,189.0,6828.0,4535.0,15.0,0.0,0
83.0,500.0,1767.0,3184.0,,4.0,0
17.0,285.0,907.0,4535.0,,0.0,0
183.0,707.0,2830.0,3184.0,142.0,0.0,0
2.0,52.0,294.0,3183.0,,2.0,0
76.0,382.0,2894.0,3183.0,,2.0,0
237.0,2052.0,7630.0,4534.0,,2.0,0
2.0,78.0,210.0,3181.0,,8.0,0
132.0,232.0,1176.0,4534.0,59.0,0.0,0
23.0,212.0,1964.0,3180.0,153.0,0.0,0
29.0,150.0,1941.0,4533.0,79.0,2.0,0
18.0,180.0,707.0,3178.0,,4.0,0
71.0,120.0,3585.0,4533.0,7.0,8.0,0
140.0,4.0,303.0,3177.0,,0.0,0
31.0,103.0,3674.0,3176.0,32.0,0.0,0
102.0,819.0,1071.0,4532.0,,1.0,0
144.0,354.0,26963.0,4532.0,35.0,0.0,0
92.0,197.0,5771.0,5302.0,64.0,2.0,0
261.0,2466.0,6242.0,3174.0,92.0,5.0,0
78.0,339.0,6831.0,3173.0,82.0,0.0,0
3117.0,1873.0,69573.0,4531.0,107.0,0.0,0
33.0,343.0,1006.0,3171.0,68.0,2.0,0
678.0,1659.0,31688.0,4531.0,,0.0,0
118.0,109.0,29679.0,3171.0,,1.0,0
1300.0,1188.0,31768.0,4530.0,105.0,0.0,0
2090.0,1616.0,22608.0,4530.0,159.0,2.0,0
28.0,17.0,7780.0,4529.0,,0.0,0
59.0,108.0,4365.0,3166.0,124.0,2.0,0
453.0,1003.0,27997.0,4529.0,142.0,2.0,0
11.0,195.0,434.0,3165.0,,0.0,0
3.0,36.0,1864.0,3153.0,,4.0,0
0.0,28.0,36.0,3160.0,,2.0,0
201.0,518.0,13176.0,3160.0,76.0,0.0,0
34.0,431.0,403.0,4527.0,,0.0,0
125.0,441.0,26513.0,3152.0,,4.0,0
60.0,197.0,141.0,3152.0,,2.0,0
11306.0,4707.0,180645.0,4527.0,140.0,0.0,0
17.0,95.0,231.0,4526.0,27.0,0.0,0
162.0,1070.0,1259.0,4526.0,28.0,0.0,0
25.0,777.0,7194.0,4526.0,49.0,0.0,0
14.0,99.0,3572.0,3151.0,59.0,0.0,0
32.0,172.0,2008.0,4526.0,,4.0,0
1912.0,4140.0,120648.0,3156.0,,0.0,0
450.0,2455.0,33048.0,4525.0,86.0,1.0,0
57.0,373.0,10528.0,4525.0,33.0,0.0,0
36.0,263.0,1032.0,4524.0,4.0,2.0,0
10.0,60.0,229.0,4524.0,,0.0,0
46.0,603.0,828.0,3148.0,,0.0,0
151.0,876.0,7900.0,4523.0,,0.0,0
1122.0,4674.0,12599.0,4523.0,32.0,0.0,0
346.0,1065.0,17523.0,3147.0,45.0,4.0,0
813.0,27.0,16161.0,3147.0,102.0,0.0,0
1456.0,3179.0,10962.0,3146.0,60.0,0.0,0
7936.0,1114.0,380164.0,4522.0,22.0,0.0,0
243.0,385.0,2224.0,4522.0,144.0,0.0,0
1.0,36.0,46.0,3138.0,43.0,4.0,0
10.0,161.0,57.0,4522.0,128.0,0.0,0
2.0,168.0,1683.0,4521.0,,0.0,0
59.0,229.0,1040.0,3143.0,,0.0,0
1406.0,848.0,6147.0,3143.0,,0.0,0
96.0,478.0,6023.0,4521.0,103.0,5.0,0
0.0,25.0,30.0,3136.0,24.0,0.0,0
134.0,341.0,166.0,3140.0,,6.0,0
305.0,135.0,3414.0,3136.0,12.0,0.0,0
1490.0,1140.0,36841.0,3139.0,55.0,0.0,0
75.0,93.0,14145.0,3135.0,,4.0,0
227.0,750.0,8393.0,3136.0,44.0,0.0,0
72.0,134.0,4533.0,4519.0,65.0,0.0,0
26.0,322.0,437.0,3136.0,,4.0,0
23.0,53.0,2177.0,3132.0,9.0,1.0,0
17.0,43.0,2216.0,4518.0,9.0,3.0,0
22.0,130.0,936.0,4518.0,83.0,0.0,0
14.0,50.0,2765.0,4517.0,,0.0,0
31.0,418.0,1649.0,4516.0,133.0,0.0,0
1778.0,2064.0,33163.0,4516.0,10.0,0.0,0
73.0,228.0,1236.0,3127.0,7.0,2.0,0
107.0,119.0,187.0,4515.0,,0.0,0
921.0,1087.0,74984.0,3124.0,105.0,0.0,0
51.0,95.0,5349.0,3124.0,13.0,2.0,0
1.0,11.0,61.0,4514.0,,0.0,0
7.0,62.0,695.0,3122.0,,7.0,0
77.0,447.0,12294.0,4513.0,32.0,0.0,0
96.0,322.0,1047.0,4513.0,15.0,0.0,0
18.0,88.0,795.0,3121.0,,3.0,0
7.0,253.0,169.0,3117.0,,2.0,0
66.0,112.0,1113.0,4512.0,6.0,2.0,0
123.0,327.0,11182.0,4512.0,,0.0,0
435.0,1264.0,35263.0,4512.0,138.0,0.0,0
116.0,855.0,5198.0,4511.0,156.0,0.0,0
93.0,117.0,13255.0,4511.0,129.0,2.0,0
134.0,323.0,14406.0,4511.0,,1.0,0
910.0,456.0,112430.0,3113.0,,3.0,0
115.0,378.0,5219.0,3113.0,31.0,2.0,0
5.0,72.0,885.0,4511.0,,0.0,0
445.0,1146.0,8568.0,4510.0,82.0,0.0,0
19.0,319.0,2097.0,4510.0,52.0,1.0,0
90.0,371.0,4735.0,4509.0,,4.0,0
2024.0,2011.0,47406.0,3111.0,81.0,2.0,0
236.0,738.0,56971.0,3107.0,36.0,0.0,0
91.0,767.0,3174.0,3108.0,31.0,0.0,0
40.0,275.0,6545.0,3108.0,155.0,0.0,0
231.0,257.0,10031.0,4508.0,15.0,0.0,0
138.0,1181.0,19126.0,3102.0,45.0,1.0,0
4.0,61.0,1214.0,4507.0,62.0,2.0,0
